place_name,latitude,longitude,destination_city
Hotel Kannappa,11.0190,76.9730,Coimbatore
Haribhavanam North Indian,11.0060,76.9640,Coimbatore
The French Door,11.0200,76.9740,Coimbatore
Peelamedu Naidu Hall,11.0300,76.9900,Coimbatore
Ukkadam Lake,11.0000,76.9550,Coimbatore
Sulur Lake,11.0200,77.1200,Coimbatore
Valankulam Lake,11.0350,76.9950,Coimbatore
Kovai Kondattam Aqua Park,11.0800,77.0500,Coimbatore
Birds Sanctuary Singanallur Lake,11.0100,77.0400,Coimbatore
Isha Home School Campus,11.0000,76.7350,Coimbatore
Textile Markets Coimbatore,11.0050,76.9650,Coimbatore
Vaitheki Falls Narasipuram,10.9200,76.8000,Coimbatore
PSG College of Arts Museum,11.0250,76.9850,Coimbatore
Coimbatore Airport Viewing Gallery,11.0300,77.0450,Coimbatore
Sri Ranganathaswamy Temple Srirangam,10.8566,78.6972,Tiruchirappalli
Rock Fort Temple (Ucchi Pillayar),10.8285,78.6971,Tiruchirappalli
Thayumanaswamy Temple,10.8280,78.6965,Tiruchirappalli
Jambukeswarar Temple (Thiruvanaikaval),10.8650,78.7050,Tiruchirappalli
Samayapuram Mariamman Temple,10.9667,78.5333,Tiruchirappalli
Erumbeeswarar Temple,10.8100,78.6850,Tiruchirappalli
Brahmapureeswarar Temple,10.8300,78.6900,Tiruchirappalli
Vekkali Amman Temple,10.8400,78.6950,Tiruchirappalli
Sri Subramanya Swamy Temple Vayalur,10.9500,78.6200,Tiruchirappalli
Thirunedungulam Nathar Temple,10.8200,78.6800,Tiruchirappalli
St. Lourdes Church,10.8050,78.6950,Tiruchirappalli
St. Joseph's Church,10.8100,78.7000,Tiruchirappalli
Natharsha Dargah,10.8150,78.7050,Tiruchirappalli
Kallanai Dam (Grand Anicut),10.9583,79.0194,Tiruchirappalli
Upper Anaicut (Mukkombu),10.8050,78.7800,Tiruchirappalli
Puliyancholai Falls,11.5500,78.1500,Tiruchirappalli
Agaya Gangai Waterfalls,11.3500,78.3500,Tiruchirappalli
Pachamalai Hills,11.2000,78.4500,Tiruchirappalli
Kolli Hills,11.3500,78.3500,Tiruchirappalli
Government Museum Trichy,10.8166,78.6965,Tiruchirappalli
Railway Museum Trichy,10.8100,78.6900,Tiruchirappalli
Anna Science Centre & Planetarium,10.8000,78.6850,Tiruchirappalli
Butterfly Park Srirangam,10.8600,78.7000,Tiruchirappalli
Trichy Birds Park,10.8120,78.6920,Tiruchirappalli
Anna Memorial Park,10.7950,78.6800,Tiruchirappalli
Children's Park Trichy,10.8130,78.6930,Tiruchirappalli
Chokkanatha Nayak Palace,10.8250,78.6950,Tiruchirappalli
Chinna Kadai Street,10.8210,78.6920,Tiruchirappalli
Big Bazaar Street,10.8220,78.6930,Tiruchirappalli
Trichy Main Guard Gate Market,10.8230,78.6940,Tiruchirappalli
Puthur Market,10.8000,78.7100,Tiruchirappalli
Femina Shopping Mall,10.8140,78.6940,Tiruchirappalli
Vasantha Bhavan,10.8150,78.6950,Tiruchirappalli
Sangeetha Restaurant Trichy,10.8160,78.6960,Tiruchirappalli
Hotel Kannappa,10.8170,78.6970,Tiruchirappalli
Saravana Bhavan Trichy,10.8180,78.6980,Tiruchirappalli
Diana Restaurant,10.8190,78.6990,Tiruchirappalli
A2B Adyar Ananda Bhavan,10.8200,78.7000,Tiruchirappalli
Rock Fort Climb (437 Steps),10.8285,78.6971,Tiruchirappalli
Kaveri River Boating,10.8500,78.7200,Tiruchirappalli
Teppakulam Temple Tank,10.8550,78.6950,Tiruchirappalli
Kaveri River Viewpoint,10.8400,78.7100,Tiruchirappalli
Gandhi Market Complex,10.8240,78.6945,Tiruchirappalli
Trichy Airport Viewing Area,10.7650,78.7097,Tiruchirappalli
Ucchi Pillayar Rockfort Viewpoint,10.8285,78.6971,Tiruchirappalli
Cauvery Delta Region Tour,10.9000,79.0000,Tiruchirappalli
Woraiyur Ancient Chola Capital,10.8333,78.7000,Tiruchirappalli
Trichy Heritage Walk,10.8200,78.6900,Tiruchirappalli
Srirangam Island,10.8600,78.7000,Tiruchirappalli
Trichy Trade Centre,10.8250,78.6955,Tiruchirappalli
Varahi Amman Temple,10.8300,78.6850,Tiruchirappalli
Gunaseelam Vishnu Temple,10.8350,78.6900,Tiruchirappalli
Lalgudi Panchavarnaswamy Temple,10.8700,78.8200,Tiruchirappalli
Amma Mandapam,10.8260,78.6960,Tiruchirappalli
Arulmigu Prasanna Venkatesa Perumal Temple,10.8270,78.6970,Tiruchirappalli
Pushpavaneswarar Temple,10.8280,78.6980,Tiruchirappalli
Mariamman Teppakulam,10.8550,78.6950,Tiruchirappalli
Arulmigu Manachanallur Balasubramaniya Swamy Temple,10.9500,78.8500,Tiruchirappalli
Arulmigu Sri Aiyarappar Temple Thiruvaiyaru,10.8833,79.1000,Tiruchirappalli
Narasimha Temple Namakkal,11.2208,78.1674,Tiruchirappalli
All Saints Church Puthur,10.8000,78.7100,Tiruchirappalli
Christ Church,10.8290,78.6990,Tiruchirappalli
Holy Redeemer Church Cantonment,10.7950,78.7050,Tiruchirappalli
Immanuel Church Ramalinga Nagar,10.8050,78.6950,Tiruchirappalli
Pazhamudhircholai Murugan Temple,10.8400,78.6700,Tiruchirappalli
Nakshatra Vanam Park,10.8100,78.6880,Tiruchirappalli
Mukkombu Picnic Spot,10.8050,78.7800,Tiruchirappalli
Kaveri River Park,10.8450,78.7150,Tiruchirappalli
Karumandapam Bus Stand Park,10.8300,78.6960,Tiruchirappalli
Jamal Mohamed College Park,10.8110,78.6890,Tiruchirappalli
Cantonment Park,10.7950,78.7050,Tiruchirappalli
Trichy Deer Park Lalgudi,10.8700,78.8200,Tiruchirappalli
Perumal Malai Hills,10.7500,78.6000,Tiruchirappalli
Ettukudi Village Tourism,10.9200,78.7500,Tiruchirappalli
Thiruvaiyaru Music Festival Ground,10.8833,79.1000,Tiruchirappalli
Tiruchirappalli Fort Ruins,10.8253,78.6891,Tiruchirappalli
Tiruverumbur Manikkavannar Temple,10.8900,78.7300,Tiruchirappalli
Manachanallur Lake,10.9500,78.8500,Tiruchirappalli
Kollidam River Viewpoint,10.8700,78.7400,Tiruchirappalli
Trichy Chinna Kadai,10.8210,78.6920,Tiruchirappalli
NSB Road Shopping,10.8310,78.6970,Tiruchirappalli
Williams Road Market,10.8320,78.6980,Tiruchirappalli
Thennur Market,10.8600,78.7300,Tiruchirappalli
Srirangam Market Street,10.8600,78.7000,Tiruchirappalli
Amma Shopping Complex,10.8330,78.6990,Tiruchirappalli
Sri Krishna Sweets Trichy,10.8340,78.7000,Tiruchirappalli
Junior Kuppanna Trichy,10.8350,78.7010,Tiruchirappalli
Grand Sweets Trichy,10.8360,78.7020,Tiruchirappalli
Hotel Gajapriya,10.8370,78.7030,Tiruchirappalli
Meridian Restaurant,10.8380,78.7040,Tiruchirappalli
Hotel Meenakshi Bhavan,10.8390,78.7050,Tiruchirappalli
Vincent Restaurant,10.8400,78.7060,Tiruchirappalli
Mukkombu Dam Park,10.8050,78.7800,Tiruchirappalli
Lower Anaicut,10.8000,78.7900,Tiruchirappalli
Ariyamangalam Forest Reserve,10.8300,78.6500,Tiruchirappalli
Bishop Heber College Campus,10.7900,78.7000,Tiruchirappalli
Kajamalai Temple Viewpoint,10.8320,78.6900,Tiruchirappalli
Trichy Junction Railway Heritage,10.8100,78.6900,Tiruchirappalli
Srirangam Art Gallery,10.8600,78.7000,Tiruchirappalli
Pattabiraman Temple Srirangam,10.8570,78.6980,Tiruchirappalli
Pasupatheswarar Temple,10.9577,78.0809,Karur
Kalyana Venkataramana Swamy Temple,10.9580,78.0812,Karur
Arulmigu Kalyana Pasupatheswarar Temple,10.9577,78.0809,Karur
Sadasiva Brahmendra Samadhi Nerur,10.9964,78.1435,Karur
Kashi Vishwanatha Temple Nerur,10.9964,78.1435,Karur
Mariamman Temple Karur,10.9585,78.0815,Karur
Vennamalai Murugan Temple,10.9200,78.1200,Karur
Thirumukkoodalur Temple,10.9590,78.0820,Karur
Pugazhimalai Murugan Temple,10.9000,78.1000,Karur
Amrithagateswarar Temple,10.9595,78.0825,Karur
Mayanur Dam & Barrage,10.9056,78.1664,Karur
Ponnaniyaru Dam,10.9700,78.1100,Karur
Aathupalayam Dam,10.9800,78.1200,Karur
Kovilur Dam,10.9500,78.0900,Karur
Amaravathi River Check Dam,10.9600,78.0850,Karur
Pugalur Dam,11.0000,78.2500,Karur
Amaravathi Children's Park,10.9600,78.0820,Karur
Rajaji Park Karur,10.9605,78.0830,Karur
Mayanur Check Dam Park,10.9056,78.1664,Karur
Children's Park Karur,10.9610,78.0835,Karur
Karur Government Museum,10.9615,78.0840,Karur
Karur Fort Ruins,10.9620,78.0845,Karur
Amaravathi River Bank,10.9625,78.0850,Karur
Kaveri River View Point,10.9056,78.1664,Karur
Nerur River Bank,10.9964,78.1435,Karur
Amaravathi River Bed Archaeological Site,10.9630,78.0855,Karur
Karur Home Textile Market,10.9635,78.0860,Karur
Karur Main Bazaar,10.9640,78.0865,Karur
Textile Showrooms Karur,10.9645,78.0870,Karur
Handloom Weaving Centers,10.9650,78.0875,Karur
Vasantha Bhavan Karur,10.9655,78.0880,Karur
Hotel Radhika,10.9660,78.0885,Karur
Saravana Bhavan Karur,10.9665,78.0890,Karur
A2B Adyar Ananda Bhavan,10.9670,78.0895,Karur
Ponnusamy Restaurant,10.9675,78.0900,Karur
Sri Krishna Sweets,10.9680,78.0905,Karur
Karur Agricultural Farm Tour,10.9685,78.0910,Karur
Coconut Grove Visit,10.9690,78.0915,Karur
Karur-Trichy Railway Bridge View,10.9695,78.0920,Karur
Amaravathi Bridge,10.9600,78.0820,Karur
Kaveri Bridge Karur,10.9056,78.1664,Karur
Karur Agraharam Heritage Walk,10.9577,78.0809,Karur
Ancient Sangam Era Sites,10.9700,78.0925,Karur
Kodumudi Temples,11.0833,77.8833,Karur
Velayuthampalayam Village Tour,10.9705,78.0930,Karur
Evening Walk at Amaravathi Banks,10.9600,78.0820,Karur
Bird Watching at Mayanur,10.9056,78.1664,Karur
Textile Factory Tour,10.9710,78.0935,Karur
Karur Bus Stand Market,10.9715,78.0940,Karur
Rural Crafts Center Karur,10.9720,78.0945,Karur
Sri Abayapradhana Ranganathar Temple,10.9725,78.0950,Karur
Sri Karuvur Mariamman Temple,10.9585,78.0815,Karur
Sri Shirdi Sai Baba Temple Karur,10.9730,78.0955,Karur
Sri Maha Kaliyamman Temple,10.9735,78.0960,Karur
Sri Vangalamman Temple,10.9740,78.0965,Karur
Sri Vasavi Kannika Parameeswari Amman Temple,10.9745,78.0970,Karur
Agneeshwarar Temple,10.9750,78.0975,Karur
Thirukkampuliyur Sellandiamman Temple,10.9755,78.0980,Karur
Mutharaiyar Kottai Temple,10.9760,78.0985,Karur
Arulmigu Lakshmi Narayana Perumal Temple,10.9765,78.0990,Karur
Mayanur Barrage Picnic Spot,10.9056,78.1664,Karur
Kaveri River Mayanur,10.9056,78.1664,Karur
Thanthoni River View,10.9770,78.0995,Karur
Noyyal River Banks,11.0000,77.0000,Karur
Kulithalai Dam,11.0000,78.4000,Karur
Kallanai Dam Karur,10.9583,79.0194,Karur
Thadagam Dam,10.9775,78.1000,Karur
Paramathi Hills,11.0500,78.2000,Karur
Pachamalai Hills Trek,11.2000,78.4500,Karur
Aravakurichi Forest Area,10.9780,78.1005,Karur
Karur Rock Climbing Spots,10.9785,78.1010,Karur
Kaveri River Rafting Karur,10.9056,78.1664,Karur
Amaravathi Dam Camping,10.9600,78.0850,Karur
Karur Heritage Temple Circuit,10.9577,78.0809,Karur
Kovai Kutralam Falls Karur,10.8833,76.7167,Karur
Karur Eco Park,10.9790,78.1015,Karur
Poondi Park,10.9795,78.1020,Karur
Karur Corporation Park,10.9800,78.1025,Karur
Kulithalai Town Park,11.0000,78.4000,Karur
Pugalur Town Heritage,11.0000,78.2500,Karur
Nerur Town Walking Tour,10.9964,78.1435,Karur
Karur Clock Tower,10.9577,78.0809,Karur
Amaravathi River Ghat,10.9600,78.0820,Karur
Karur Silk Weaving Center,10.9805,78.1030,Karur
Bed Sheet Manufacturing Units,10.9810,78.1035,Karur
Karur Export Market,10.9815,78.1040,Karur
Jayankondam Market,11.2167,79.3667,Karur
Kulithalai Market Street,11.0000,78.4000,Karur
Hotel Annalakshmi,10.9820,78.1045,Karur
Grand Sweets Karur,10.9825,78.1050,Karur
Sree Annapoorna Karur,10.9830,78.1055,Karur
Junior Kuppanna Karur,10.9835,78.1060,Karur
Cafe Coffee Day Karur,10.9840,78.1065,Karur
Karur Railway Heritage Station,10.9577,78.0809,Karur
Mayanur Bird Watching,10.9056,78.1664,Karur
Amaravathi Sunset Point,10.9600,78.0820,Karur
Kodumudi Chola Heritage Sites,11.0833,77.8833,Karur
Rural Village Pottery Making,10.9845,78.1070,Karur
Karur Nature Photography Tour,10.9850,78.1075,Karur
Manmangalam Temple Complex,10.9855,78.1080,Karur
Promenade Beach (Rock Beach),11.9325,79.8358,Pondicherry
Paradise Beach (Plage Paradiso),12.0200,79.8500,Pondicherry
Auroville Beach,12.0100,79.8300,Pondicherry
Serenity Beach,12.0120,79.8350,Pondicherry
Quiet Beach (Repos Beach),12.0050,79.8280,Pondicherry
Sri Aurobindo Ashram,11.9339,79.8308,Pondicherry
Auroville & Matrimandir,12.0070,79.8106,Pondicherry
Manakula Vinayagar Temple,11.9350,79.8320,Pondicherry
Sri Varadaraja Perumal Temple,11.9360,79.8330,Pondicherry
Vedapureeswarar Temple,11.9370,79.8340,Pondicherry
Basilica of the Sacred Heart of Jesus,11.9380,79.8350,Pondicherry
Immaculate Conception Cathedral,11.9300,79.8290,Pondicherry
Notre Dame des Anges Church,11.9310,79.8295,Pondicherry
Church of Our Lady of Angels,11.9320,79.8300,Pondicherry
French Quarter (White Town),11.9350,79.8320,Pondicherry
French War Memorial,11.9325,79.8358,Pondicherry
Aayi Mandapam,11.9330,79.8305,Pondicherry
Old Lighthouse,11.9340,79.8310,Pondicherry
Pondicherry Museum,11.9355,79.8325,Pondicherry
Jawahar Toy Museum,11.9365,79.8335,Pondicherry
Cluny Embroidery Centre,11.9375,79.8345,Pondicherry
Botanical Garden,11.9385,79.8355,Pondicherry
Bharathi Park (Government Park),11.9328,79.8306,Pondicherry
Ousteri Lake & National Park,11.9550,79.7450,Pondicherry
Chunnambar Backwater,11.9800,79.8600,Pondicherry
Arikamedu Archaeological Site,11.9100,79.8400,Pondicherry
Dupleix Park,11.9315,79.8292,Pondicherry
Café des Arts,11.9345,79.8315,Pondicherry
Baker Street,11.9352,79.8322,Pondicherry
Le Café,11.9325,79.8358,Pondicherry
Villa Shanti,11.9348,79.8318,Pondicherry
Surguru Restaurant,11.9362,79.8332,Pondicherry
Bread & Baguette,11.9372,79.8342,Pondicherry
Kasha Ki Aasha,11.9382,79.8352,Pondicherry
Goubert Market (Grand Bazaar),11.9335,79.8310,Pondicherry
Mission Street Shopping,11.9342,79.8312,Pondicherry
Nehru Street Market,11.9358,79.8328,Pondicherry
Scuba Diving at Temple Reef,11.9200,79.8450,Pondicherry
Surfing at Serenity Beach,12.0120,79.8350,Pondicherry
Kayaking at Chunnambar,11.9800,79.8600,Pondicherry
Cycling Tour of French Quarter,11.9350,79.8320,Pondicherry
Auroville Bakery & Cafeteria,12.0075,79.8110,Pondicherry
French Institute (Alliance Française),11.9368,79.8338,Pondicherry
Bharati Museum & Gallery,11.9378,79.8348,Pondicherry
Gandhi Statue & Memorial,11.9325,79.8358,Pondicherry
Paradise Island (Chunnambar),11.9800,79.8600,Pondicherry
House of Hidesign,11.9388,79.8358,Pondicherry
Seagulls Restaurant & Bar,11.9398,79.8368,Pondicherry
Pondy Marina,11.9325,79.8358,Pondicherry
Pondicherry Heritage Walk,11.9350,79.8320,Pondicherry
Karaikal Beach,10.9167,79.8333,Pondicherry
Veerampattinam Beach,11.8500,79.8200,Pondicherry
Mahe Beach,11.7000,75.5333,Pondicherry
Yanam Beach,16.7333,82.2167,Pondicherry
Sri Gokilambal Thirukameswar Temple,11.9400,79.8370,Pondicherry
Kamakshi Amman Temple,11.9410,79.8380,Pondicherry
Navagraha Temple,11.9420,79.8390,Pondicherry
Sivananda Swami Temple,11.9430,79.8400,Pondicherry
Irumbai Shiva Temple,11.9440,79.8410,Pondicherry
Panchavati Anjaneya Temple,11.9450,79.8420,Pondicherry
St. Anthony's Church,11.9460,79.8430,Pondicherry
Holy Rosary Church,11.9470,79.8440,Pondicherry
St. James Church,11.9480,79.8450,Pondicherry
Kareikalamman Temple Karaikal,10.9167,79.8333,Pondicherry
Saneeswaran Temple,11.9490,79.8460,Pondicherry
Auroville Visitors Center,12.0050,79.8090,Pondicherry
Savitri Bhavan Auroville,12.0080,79.8110,Pondicherry
Sadhana Forest,12.0200,79.8200,Pondicherry
Quiet Healing Center Auroville,12.0090,79.8120,Pondicherry
Unity Pavilion Auroville,12.0015,79.8060,Pondicherry
Arulmigu Kailasanathar Temple,11.9500,79.8470,Pondicherry
Villianur Thirukameshwara Temple,11.9300,79.7500,Pondicherry
Sri Lakshmi Narasimha Perumal Temple,11.9510,79.8480,Pondicherry
Varadaraja Perumal Temple Villianur,11.9300,79.7500,Pondicherry
Pondicherry Port,11.9250,79.8350,Pondicherry
Seagull Bridge Pondicherry,11.9320,79.8360,Pondicherry
Rock Beach Sunrise Point,11.9325,79.8358,Pondicherry
Pondicherry Art Gallery,11.9520,79.8490,Pondicherry
Focus Art Gallery,11.9530,79.8500,Pondicherry
Kalki Koechlin Gallery,11.9540,79.8510,Pondicherry
Romain Rolland Library,11.9343,79.8313,Pondicherry
Aranya Naturals & Textiles Auroville,12.0085,79.8115,Pondicherry
Auroville Boutiques,12.0070,79.8106,Pondicherry
Casablanca,11.9346,79.8316,Pondicherry
Kalki Store,11.9353,79.8323,Pondicherry
Seagulls Boutique,11.9363,79.8333,Pondicherry
Coromandel Shopping Street,11.9373,79.8343,Pondicherry
La Villa Cafe,11.9383,79.8353,Pondicherry
Rendezvous Restaurant,11.9393,79.8363,Pondicherry
Satsanga,11.9349,79.8319,Pondicherry
Tanto Pizzeria Pondicherry,11.9359,79.8329,Pondicherry
Solar Kitchen Auroville,12.0072,79.8108,Pondicherry
Naturellement Garden Cafe,12.0088,79.8118,Pondicherry
Well Cafe Pondy,11.9369,79.8339,Pondicherry
Pondy Ocean Park,11.9550,79.8520,Pondicherry
Stand Up Paddleboarding,11.9325,79.8358,Pondicherry
Paintball at Auroville,12.0100,79.8150,Pondicherry
Yoga at Yoganjali Natyalayam,11.9379,79.8349,Pondicherry
Night Market White Town,11.9350,79.8320,Pondicherry
Tamil Heritage Centre,11.9389,79.8359,Pondicherry
Meenakshi Amman Temple,9.9195,78.1193,Madurai
Thiruparankundram Murugan Temple,9.8700,78.0700,Madurai
Alagar Kovil (Kallazhagar Temple),10.0500,78.1500,Madurai
Koodal Azhagar Temple,9.9250,78.1200,Madurai
Pazhamudhir Solai (Murugan Temple),10.1000,78.1200,Madurai
Thirumohor Kalamega Perumal Temple,9.9300,78.1250,Madurai
Sri Soundararajaperumal Temple,9.9350,78.1300,Madurai
Vandiyur Mariamman Temple,9.9000,78.1400,Madurai
Thirumalai Nayakkar Mahal (Palace),9.9190,78.1210,Madurai
Thousand Pillar Hall (Aayiram Kaal Mandapam),9.9195,78.1193,Madurai
Pudhu Mandapam (Shopping Hall),9.9200,78.1195,Madurai
St. Mary's Cathedral Church,9.9240,78.1180,Madurai
Kazimar Big Mosque,9.9180,78.1160,Madurai
Maqbara Mosque,9.9170,78.1150,Madurai
Gandhi Memorial Museum,9.9100,78.1250,Madurai
Government Museum Madurai,9.9280,78.1220,Madurai
Vaigai Dam,9.8667,77.5333,Madurai
Samanar Hills,9.8500,78.0500,Madurai
Kutladampatti Falls,9.7500,77.8000,Madurai
Meghamalai Wildlife Sanctuary,9.6775,77.3997,Madurai
Vandiyur Mariamman Teppakulam,9.9000,78.1400,Madurai
Vaigai River View,9.9150,78.1100,Madurai
Athisayam Amusement Park,9.9500,78.1600,Madurai
Eco Park Madurai,9.9400,78.1500,Madurai
Meenakshi Temple Market Area,9.9200,78.1190,Madurai
Town Hall Market,9.9260,78.1230,Madurai
East Gate Street Shopping,9.9210,78.1200,Madurai
Vilakkuthoon Market,9.9220,78.1210,Madurai
Murugan Idli Shop,9.9230,78.1215,Madurai
Kumar Mess,9.9245,78.1225,Madurai
Sree Sabarees,9.9255,78.1235,Madurai
Amsavalli Bhavan,9.9265,78.1240,Madurai
Konar Kadai (Mutton Stall),9.9275,78.1245,Madurai
Heritage Madurai Restaurant,9.9285,78.1250,Madurai
Meenakshi Temple Evening Ceremony,9.9195,78.1193,Madurai
Thirumalai Nayak Palace Light & Sound Show,9.9190,78.1210,Madurai
Alagar Hills Trekking,10.0500,78.1500,Madurai
Keelakuyilkudi Jain Caves,9.8600,78.0600,Madurai
Ancient Inscriptions at Samanar Hills,9.8500,78.0500,Madurai
Rajaji Park,9.9295,78.1255,Madurai
Tamukkam Ground,9.9305,78.1260,Madurai
Gopuram View from Temple Terrace,9.9195,78.1193,Madurai
Vaigai Dam Sunset Point,9.8667,77.5333,Madurai
Madurai Silk Saree Weaving Center,9.9315,78.1265,Madurai
Handloom Co-operative Society,9.9325,78.1270,Madurai
Madurai Flower Market,9.9335,78.1275,Madurai
Banana Market Madurai,9.9345,78.1280,Madurai
Madurai Heritage Walk,9.9200,78.1190,Madurai
Village Tourism near Madurai,9.9355,78.1285,Madurai
Arulmigu Sri Subramania Swamy Temple Tirupparankundram,9.8700,78.0700,Madurai
Arulmigu Koodal Sangam Temple,9.9250,78.1200,Madurai
Arulmigu Vilakku Vinayagar Temple,9.9365,78.1290,Madurai
Arulmigu Solaimalai Murugan Temple,10.1000,78.1200,Madurai
Sri Kallazhagar Perumal Temple,10.0500,78.1500,Madurai
Arulmigu Periyanachchiyamman Temple,9.9375,78.1295,Madurai
Arulmigu Ayya Swamy Temple,9.9385,78.1300,Madurai
Sri Vaithyanatha Swamy Temple,9.9395,78.1305,Madurai
Nagamalai Vinayagar Temple,9.9405,78.1310,Madurai
Arulmigu Kurangani Andavar Temple,9.9415,78.1315,Madurai
CSI Cathedral Church,9.9425,78.1320,Madurai
Fatima Church,9.9435,78.1325,Madurai
Sacred Heart Church Madurai,9.9445,78.1330,Madurai
St. George Church,9.9455,78.1335,Madurai
Tipu Sultan Palace,9.9465,78.1340,Madurai
Keezhadi Museum,9.8833,78.3167,Madurai
Athisayam Water Theme Park,9.9500,78.1600,Madurai
Yanai Malai (Elephant Hill),9.9475,78.1345,Madurai
Nagamalai (Nagamalai Hill),9.9405,78.1310,Madurai
Yanaimalai Murugan Temple,9.9475,78.1345,Madurai
Kumbakkarai Falls,9.7000,77.3000,Madurai
Manjalar Dam,9.7200,77.3800,Madurai
Sothupparai Dam,9.8500,77.4500,Madurai
Periyar River View,9.9150,78.1100,Madurai
Cholavandan Waterfalls,9.8000,77.9000,Madurai
Madurai Children's Park,9.9485,78.1350,Madurai
Nehru Park Madurai,9.9495,78.1355,Madurai
Anna Nagar Park,9.9505,78.1360,Madurai
Race Course Park,9.9515,78.1365,Madurai
Madurai Corporation Park,9.9525,78.1370,Madurai
Keezhadi Archaeological Site,9.8833,78.3167,Madurai
Azhagar Hills Trekking,10.0500,78.1500,Madurai
Madurai Art Gallery,9.9535,78.1375,Madurai
Puthu Mandapam Shopping,9.9200,78.1195,Madurai
North Chitrai Street Shopping,9.9545,78.1380,Madurai
Avani Moola Street Market,9.9555,78.1385,Madurai
Madurai Handicrafts Market,9.9565,78.1390,Madurai
Madurai Brassware Shopping,9.9575,78.1395,Madurai
Madurai Jigarthanda Stall,9.9585,78.1400,Madurai
Burmese Atho Street Food,9.9595,78.1405,Madurai
Hotel Sree Sabarees,9.9255,78.1235,Madurai
Arya Bhavan Restaurant,9.9605,78.1410,Madurai
Hotel Surya,9.9615,78.1415,Madurai
Junior Kuppanna Madurai,9.9625,78.1420,Madurai
Madurai Cycling Tour,9.9200,78.1190,Madurai
Vaigai River Bank Walk,9.9150,78.1100,Madurai
Madurai Photography Tour,9.9200,78.1190,Madurai
Meenakshi Temple Morning Ritual,9.9195,78.1193,Madurai
Madurai Street Food Tour,9.9200,78.1190,Madurai
Tamil Heritage Museum,9.9635,78.1425,Madurai
Main Falls (Peraruvi) Courtallam,8.9319,77.2692,Thenkasi
Five Falls (Aintharuvi) Courtallam,8.9350,77.2700,Thenkasi
Old Courtallam Falls,8.9300,77.2680,Thenkasi
Shenbagadevi Falls,8.9280,77.2660,Thenkasi
Small Falls (Chitraruvi),8.9360,77.2710,Thenkasi
Tiger Falls (Puliyaruvi),8.9250,77.2650,Thenkasi
Honey Falls (Thenaruvi),8.9200,77.2600,Thenkasi
Agasthiyar Falls,8.9100,77.2500,Thenkasi
Manimuthar Waterfalls,8.9000,77.2400,Thenkasi
Kasi Viswanathar Temple Tenkasi,8.9590,77.3129,Thenkasi
Thirukutralanathar Temple Courtallam,8.9319,77.2692,Thenkasi
Thirumalai Kovil (Panpoli),8.9500,77.3000,Thenkasi
Sankaranarayana Swamy Temple,8.9600,77.3140,Thenkasi
Kulasekharanathar Temple,8.9610,77.3150,Thenkasi
Shenbagadevi Amman Temple,8.9280,77.2660,Thenkasi
Kannimaramman Temple,8.9620,77.3160,Thenkasi
Ayikudi Balasubramanya Temple,8.9700,77.3500,Thenkasi
Sivasailam Temple,8.9630,77.3170,Thenkasi
Chitra Sabai Temple,8.9640,77.3180,Thenkasi
Papanasam Dam,8.6690,77.2872,Thenkasi
Manimuthar Dam,8.9000,77.2400,Thenkasi
Gundaru Dam,8.9400,77.3200,Thenkasi
Karuppanadhi Dam,8.9300,77.3100,Thenkasi
Thirumalapuram Rock-Cut Cave Temples,8.9800,77.3600,Thenkasi
Siva Gangai Waterfalls & Temple,8.9150,77.2550,Thenkasi
Western Ghats Viewpoint,8.9100,77.2500,Thenkasi
Thoranamali Hills Trekking,8.9500,77.2800,Thenkasi
Mekkarai Amusement Park,8.9650,77.3190,Thenkasi
Eco Park Courtallam,8.9320,77.2695,Thenkasi
Sundarapandiyapuram Agraharam,8.9660,77.3200,Thenkasi
Anniyan Para (Film Location),8.9200,77.2600,Thenkasi
Mekkarai Village Tour,8.9670,77.3210,Thenkasi
Sambavar Vadakarai (Sunflower Fields),8.9680,77.3220,Thenkasi
Tenkasi Main Market,8.9590,77.3129,Thenkasi
Courtallam Market Area,8.9319,77.2692,Thenkasi
Herbal Products Market,8.9330,77.2700,Thenkasi
Courtallam Local Food Stalls,8.9325,77.2697,Thenkasi
Saravana Bhavan Tenkasi,8.9595,77.3135,Thenkasi
Hotel Aryaas Tenkasi,8.9600,77.3140,Thenkasi
Tenkasi Biryani Center,8.9605,77.3145,Thenkasi
Sri Krishna Sweets,8.9610,77.3150,Thenkasi
A2B Adyar Ananda Bhavan,8.9615,77.3155,Thenkasi
Agasthiyar Falls Trekking,8.9100,77.2500,Thenkasi
Forest Bathing at Courtallam,8.9319,77.2692,Thenkasi
Courtallam Valley View,8.9300,77.2680,Thenkasi
Papanasam Dam Sunset Point,8.6690,77.2872,Thenkasi
Chittar River Banks,8.9319,77.2692,Thenkasi
Tenkasi Heritage Walk,8.9590,77.3129,Thenkasi
Medicinal Plants Garden,8.9620,77.3160,Thenkasi
Courtallam Temple Pond,8.9319,77.2692,Thenkasi
Pazhaya Courtallam Falls,8.9300,77.2680,Thenkasi
Pazhathotta Falls,8.9270,77.2670,Thenkasi
Vana Theertham Falls,8.9290,77.2675,Thenkasi
Irupu Falls,8.9180,77.2580,Thenkasi
Aintharuvi Massage Centers,8.9350,77.2700,Thenkasi
Arulmigu Madaswamy Temple,8.9625,77.3165,Thenkasi
Chitra Sabhai Temple,8.9640,77.3180,Thenkasi
