place_name,category,cost_category,suitable_for,duration_hours,timing,destination_city
Meenakshi Temple Market Area,Shopper / Urban Explorer / Foodie,Budget,Family,3,08:00-21:00,Madurai
Town Hall Market,Shopper / Urban Explorer,Budget,Family,2,09:00-21:00,Madurai
East Gate Street Shopping,Shopper / Urban Explorer,Budget,Couple / Family,2,10:00-21:00,Madurai
Vilakkuthoon Market,Shopper / Urban Explorer / Culture Seeker,Budget,Family,2,08:00-20:00,Madurai
Murugan Idli Shop,Foodie / Budget Backpacker,Budget,Just Me / Family,1,06:00-22:00,Madurai
Kumar Mess,Foodie / Culture Seeker,Budget,Family,1,"11:00-15:00, 19:00-22:00",Madurai
Sree Sabarees,Foodie / Budget Backpacker,Budget,Just Me / Family,1,06:30-22:30,Madurai
Amsavalli Bhavan,Foodie / Budget Backpacker,Budget,Family,1,07:00-22:00,Madurai
Konar Kadai (Mutton Stall),Foodie / Culture Seeker,Budget,Just Me / Couple,1,10:00-23:00,Madurai
Heritage Madurai Restaurant,Foodie / Romantic Couple,Mid-range,Couple,2,12:00-23:00,Madurai
Meenakshi Temple Evening Ceremony,Spiritual Traveler / Culture Seeker,Budget,Family,1,21:00-22:00,Madurai
Thirumalai Nayak Palace Light & Sound Show,Culture Seeker / Family Planner,Budget,Family,1,"18:45-19:30 (English), 20:15-21:00 (Tamil)",Madurai
Alagar Hills Trekking,Adventure Seeker / Spiritual Traveler,Budget,Couple / Family,4,06:00-12:00,Madurai
Keelakuyilkudi Jain Caves,Culture Seeker / Adventure Seeker,Budget,Couple / Family,2,08:00-17:00,Madurai
Ancient Inscriptions at Samanar Hills,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,06:00-18:00,Madurai
Rajaji Park,Nature Lover / Family Planner,Budget,Family,1,06:00-20:00,Madurai
Tamukkam Ground,Culture Seeker / Family Planner,Budget,Family,1,Open 24 hours,Madurai
Gopuram View from Temple Terrace,Culture Seeker / Nature Lover,Budget,Couple / Family,1,09:00-17:00,Madurai
Vaigai Dam Sunset Point,Nature Lover / Romantic Couple,Budget,Couple,1,17:00-19:00,Madurai
Madurai Silk Saree Weaving Center,Culture Seeker / Shopper / Urban Explorer,Budget,Couple / Family,2,10:00-18:00,Madurai
Handloom Co-operative Society,Shopper / Culture Seeker,Budget,Family,2,10:00-19:00,Madurai
Madurai Flower Market,Culture Seeker / Shopper / Urban Explorer,Budget,Couple / Family,2,04:00-10:00,Madurai
Banana Market Madurai,Culture Seeker / Shopper,Budget,Family,1,06:00-19:00,Madurai
Madurai Heritage Walk,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,3,07:00-10:00,Madurai
Village Tourism near Madurai,Culture Seeker / Nature Lover,Budget,Couple / Family,4,09:00-17:00,Madurai
Arulmigu Sri Subramania Swamy Temple Tirupparankundram,Spiritual Traveler / Culture Seeker,Budget,Family,3,06:00-20:30,Madurai
Arulmigu Koodal Sangam Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Madurai
Arulmigu Vilakku Vinayagar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Madurai
Arulmigu Solaimalai Murugan Temple,Spiritual Traveler / Nature Lover,Budget,Family,2,06:00-20:00,Madurai
Sri Kallazhagar Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Family,3,06:00-20:00,Madurai
Arulmigu Periyanachchiyamman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Madurai
Arulmigu Ayya Swamy Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Madurai
Sri Vaithyanatha Swamy Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Madurai
Nagamalai Vinayagar Temple,Spiritual Traveler / Adventure Seeker,Budget,Family,2,06:00-20:00,Madurai
Arulmigu Kurangani Andavar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Madurai
CSI Cathedral Church,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-19:00,Madurai
Fatima Church,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-19:00,Madurai
Sacred Heart Church Madurai,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-19:00,Madurai
St. George Church,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-19:00,Madurai
Tipu Sultan Palace,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Madurai
Keezhadi Museum,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,10:00-17:00,Madurai
Athisayam Water Theme Park,Family Planner / Adventure Seeker,Mid-range,Family,5,10:00-19:00,Madurai
Yanai Malai (Elephant Hill),Adventure Seeker / Nature Lover,Budget,Couple / Family,3,06:00-18:00,Madurai
Nagamalai (Nagamalai Hill),Adventure Seeker / Nature Lover,Budget,Couple / Family,3,06:00-18:00,Madurai
Yanaimalai Murugan Temple,Spiritual Traveler / Adventure Seeker,Budget,Family,2,06:00-20:00,Madurai
Kumbakkarai Falls,Nature Lover / Adventure Seeker,Budget,Couple / Family,4,08:00-17:00,Madurai
Manjalar Dam,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,08:00-18:00,Madurai
Sothupparai Dam,Nature Lover / Family Planner,Budget,Family,3,08:00-18:00,Madurai
Periyar River View,Nature Lover / Relaxation Lover,Budget,Couple / Family,1,06:00-19:00,Madurai
Cholavandan Waterfalls,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,08:00-17:00,Madurai
Madurai Children's Park,Family Planner / Nature Lover,Budget,Family,1,09:00-19:00,Madurai
Nehru Park Madurai,Nature Lover / Family Planner,Budget,Family,1,06:00-20:00,Madurai
Anna Nagar Park,Nature Lover / Relaxation Lover,Budget,Family,1,06:00-20:00,Madurai
Race Course Park,Nature Lover / Family Planner,Budget,Family,2,06:00-20:00,Madurai
Madurai Corporation Park,Nature Lover / Family Planner,Budget,Family,1,06:00-20:00,Madurai
Keezhadi Archaeological Site,Culture Seeker / Budget Backpacker,Budget,Couple / Family,3,10:00-17:00,Madurai
Azhagar Hills Trekking,Adventure Seeker / Nature Lover,Budget,Couple / Family,4,06:00-12:00,Madurai
Madurai Art Gallery,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,10:00-17:00,Madurai
Puthu Mandapam Shopping,Shopper / Urban Explorer / Culture Seeker,Budget,Family,2,09:00-21:00,Madurai
North Chitrai Street Shopping,Shopper / Urban Explorer,Budget,Family,2,10:00-21:00,Madurai
Avani Moola Street Market,Shopper / Urban Explorer / Foodie,Budget,Family,2,09:00-21:00,Madurai
Madurai Handicrafts Market,Shopper / Urban Explorer / Culture Seeker,Budget,Couple / Family,2,10:00-20:00,Madurai
Madurai Brassware Shopping,Shopper / Urban Explorer,Budget,Family,2,10:00-19:00,Madurai
Madurai Jigarthanda Stall,Foodie / Culture Seeker,Budget,Just Me / Family,1,10:00-23:00,Madurai
Burmese Atho Street Food,Foodie / Budget Backpacker,Budget,Just Me / Family,1,17:00-23:00,Madurai
Hotel Sree Sabarees,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Madurai
Arya Bhavan Restaurant,Foodie / Budget Backpacker,Budget,Family,1,07:00-22:00,Madurai
Hotel Surya,Foodie / Budget Backpacker,Budget,Just Me / Family,1,06:30-22:00,Madurai
Junior Kuppanna Madurai,Foodie / Culture Seeker,Mid-range,Family,1,11:00-23:00,Madurai
Madurai Cycling Tour,Adventure Seeker / Culture Seeker,Budget,Just Me / Couple,3,06:00-09:00,Madurai
Vaigai River Bank Walk,Nature Lover / Relaxation Lover,Budget,Couple / Family,1,17:00-19:00,Madurai
Madurai Photography Tour,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,4,06:00-18:00,Madurai
Meenakshi Temple Morning Ritual,Spiritual Traveler / Culture Seeker,Budget,Family,2,05:00-07:00,Madurai
Madurai Street Food Tour,Foodie / Culture Seeker,Budget,Just Me / Couple,3,18:00-22:00,Madurai
Tamil Heritage Museum,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,10:00-17:00,Madurai
Main Falls (Peraruvi) Courtallam,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,06:00-18:00,Thenkasi
Five Falls (Aintharuvi) Courtallam,Nature Lover / Family Planner,Budget,Family,3,06:00-18:00,Thenkasi
Old Courtallam Falls,Nature Lover / Relaxation Lover,Budget,Couple / Family,3,07:00-18:00,Thenkasi
Shenbagadevi Falls,Nature Lover / Spiritual Traveler,Budget,Couple / Family,3,07:00-17:00,Thenkasi
Small Falls (Chitraruvi),Nature Lover / Family Planner,Budget,Family,2,07:00-18:00,Thenkasi
Tiger Falls (Puliyaruvi),Adventure Seeker / Nature Lover,Budget,Couple / Family,3,08:00-17:00,Thenkasi
Honey Falls (Thenaruvi),Adventure Seeker / Nature Lover,Budget,Couple,3,08:00-16:00,Thenkasi
Agasthiyar Falls,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,4,08:00-16:00,Thenkasi
Manimuthar Waterfalls,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,08:00-17:00,Thenkasi
Kasi Viswanathar Temple Tenkasi,Spiritual Traveler / Culture Seeker,Budget,Family,3,"05:30-12:30, 16:00-21:00",Thenkasi
Thirukutralanathar Temple Courtallam,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Thenkasi
Thirumalai Kovil (Panpoli),Spiritual Traveler / Nature Lover,Budget,Family,3,06:00-20:00,Thenkasi
Sankaranarayana Swamy Temple,Spiritual Traveler / Culture Seeker,Budget,Family,3,"06:00-12:00, 16:00-20:00",Thenkasi
Kulasekharanathar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thenkasi
Shenbagadevi Amman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thenkasi
Kannimaramman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thenkasi
Ayikudi Balasubramanya Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thenkasi
Sivasailam Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thenkasi
Chitra Sabai Temple,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,06:00-20:00,Thenkasi
Papanasam Dam,Nature Lover / Family Planner,Budget,Family,3,08:00-18:00,Thenkasi
Manimuthar Dam,Nature Lover / Relaxation Lover,Budget,Couple / Family,3,08:00-18:00,Thenkasi
Gundaru Dam,Nature Lover / Romantic Couple,Budget,Couple / Family,2,08:00-18:00,Thenkasi
Karuppanadhi Dam,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,08:00-18:00,Thenkasi
Thirumalapuram Rock-Cut Cave Temples,Culture Seeker / Adventure Seeker,Budget,Couple / Family,3,09:00-17:00,Thenkasi
Siva Gangai Waterfalls & Temple,Spiritual Traveler / Nature Lover,Budget,Couple / Family,3,07:00-17:00,Thenkasi
Western Ghats Viewpoint,Nature Lover / Romantic Couple,Budget,Couple,2,06:00-18:00,Thenkasi
Thoranamali Hills Trekking,Adventure Seeker / Nature Lover,Budget,Couple / Family,4,06:00-12:00,Thenkasi
Mekkarai Amusement Park,Family Planner / Adventure Seeker,Mid-range,Family,4,10:00-19:00,Thenkasi
Eco Park Courtallam,Nature Lover / Family Planner,Budget,Family,2,09:00-18:00,Thenkasi
Sundarapandiyapuram Agraharam,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,08:00-18:00,Thenkasi
Anniyan Para (Film Location),Culture Seeker / Nature Lover,Budget,Couple / Family,2,08:00-18:00,Thenkasi
Mekkarai Village Tour,Culture Seeker / Nature Lover,Budget,Couple / Family,3,09:00-17:00,Thenkasi
Sambavar Vadakarai (Sunflower Fields),Nature Lover / Romantic Couple,Budget,Couple,2,07:00-18:00,Thenkasi
Tenkasi Main Market,Shopper / Urban Explorer / Foodie,Budget,Family,2,08:00-21:00,Thenkasi
Courtallam Market Area,Shopper / Urban Explorer,Budget,Family,2,08:00-20:00,Thenkasi
Herbal Products Market,Shopper / Culture Seeker,Budget,Couple / Family,2,09:00-20:00,Thenkasi
Courtallam Local Food Stalls,Foodie / Culture Seeker,Budget,Family,1,08:00-20:00,Thenkasi
Saravana Bhavan Tenkasi,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Thenkasi
Hotel Aryaas Tenkasi,Foodie / Budget Backpacker,Budget,Family,1,07:00-22:00,Thenkasi
Tenkasi Biryani Center,Foodie / Budget Backpacker,Budget,Just Me / Family,1,11:00-22:00,Thenkasi
Sri Krishna Sweets,Foodie / Budget Backpacker,Budget,Just Me / Family,1,08:00-22:00,Thenkasi
A2B Adyar Ananda Bhavan,Foodie / Budget Backpacker,Budget,Family,1,07:00-23:00,Thenkasi
Agasthiyar Falls Trekking,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,5,06:00-12:00,Thenkasi
Forest Bathing at Courtallam,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Thenkasi
Courtallam Valley View,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-19:00,Thenkasi
Papanasam Dam Sunset Point,Nature Lover / Romantic Couple,Budget,Couple,1,17:00-19:00,Thenkasi
Chittar River Banks,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-19:00,Thenkasi
Tenkasi Heritage Walk,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,3,07:00-10:00,Thenkasi
Medicinal Plants Garden,Nature Lover / Culture Seeker,Budget,Couple / Family,2,09:00-17:00,Thenkasi
Courtallam Temple Pond,Spiritual Traveler / Nature Lover,Budget,Family,1,06:00-19:00,Thenkasi
Pazhaya Courtallam Falls,Nature Lover / Relaxation Lover,Budget,Couple / Family,3,07:00-18:00,Thenkasi
Pazhathotta Falls,Nature Lover / Adventure Seeker,Budget,Couple / Family,2,08:00-17:00,Thenkasi
Vana Theertham Falls,Nature Lover / Spiritual Traveler,Budget,Couple / Family,2,07:00-17:00,Thenkasi
Irupu Falls,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,08:00-17:00,Thenkasi
Aintharuvi Massage Centers,Relaxation Lover / Nature Lover,Mid-range,Couple / Family,2,08:00-18:00,Thenkasi
Arulmigu Madaswamy Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Thenkasi
Chitra Sabhai Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thenkasi
Sri Dhanvantari Temple Courtallam,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Thenkasi
Thiruvengadam Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thenkasi
Veerapandiyamman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thenkasi
Esakkiamman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Thenkasi
Krishnapuram Venkatachalapathy Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thenkasi
Arulmigu Nellaiyappar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,3,"05:00-12:30, 16:00-21:00",Thenkasi
Kurumpalanathur Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thenkasi
Sri Siddheswari Peetham,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,06:00-20:00,Thenkasi
Anggalap Parameshwari Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thenkasi
Kailasanathar Temple Tenkasi,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Thenkasi
Sambavar River Temple,Spiritual Traveler / Nature Lover,Budget,Family,2,06:00-18:00,Thenkasi
Seevalaperi Pond,Nature Lover / Spiritual Traveler,Budget,Couple / Family,1,06:00-19:00,Thenkasi
Hanuman River Banks,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Thenkasi
Chittar River Bathing Area,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Thenkasi
Karupur Dam,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,08:00-18:00,Thenkasi
Servalar Dam,Nature Lover / Family Planner,Budget,Family,2,08:00-18:00,Thenkasi
Palaruvi Waterfalls (Kerala Border),Nature Lover / Adventure Seeker,Mid-range,Couple / Family,4,08:00-17:00,Thenkasi
Western Ghats Forest Reserve,Nature Lover / Adventure Seeker,Budget,Couple / Family,4,07:00-17:00,Thenkasi
Agasthiyamalai Hills,Adventure Seeker / Nature Lover,Premium,Couple / Family,8,06:00-18:00,Thenkasi
Folk Arts Museum Courtallam,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,10:00-17:00,Thenkasi
Tribal Heritage Museum,Culture Seeker / Family Planner,Budget,Family,2,10:00-17:00,Thenkasi
Courtallam Herbal Garden,Nature Lover / Culture Seeker,Budget,Couple / Family,2,09:00-17:00,Thenkasi
Mekkarai Amusement Centre,Family Planner / Adventure Seeker,Mid-range,Family,3,10:00-19:00,Thenkasi
Ambasamudram Town,Culture Seeker / Urban Explorer,Budget,Couple / Family,2,09:00-20:00,Thenkasi
Tenkasi Clock Tower,Culture Seeker / Urban Explorer,Budget,Just Me / Couple,1,Open 24 hours,Thenkasi
Courtallam Falls Park,Nature Lover / Family Planner,Budget,Family,2,09:00-18:00,Thenkasi
Shanmuganallur Village Tourism,Culture Seeker / Nature Lover,Budget,Couple / Family,3,09:00-17:00,Thenkasi
Thalaiyuthu Viewpoint,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-19:00,Thenkasi
Tenkasi Bus Stand Market,Shopper / Urban Explorer / Foodie,Budget,Family,2,08:00-21:00,Thenkasi
Courtallam Spices Market,Shopper / Culture Seeker,Budget,Couple / Family,2,09:00-20:00,Thenkasi
Traditional Oil Market,Shopper / Culture Seeker,Budget,Family,1,09:00-19:00,Thenkasi
Ayurvedic Products Shopping,Shopper / Culture Seeker,Budget,Couple / Family,2,10:00-20:00,Thenkasi
Courtallam Honey Market,Shopper / Culture Seeker,Budget,Family,1,09:00-19:00,Thenkasi
Hotel Anandha Bhavan Tenkasi,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Thenkasi
Vasantha Bhavan Tenkasi,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Thenkasi
Grand Sweets Tenkasi,Foodie / Budget Backpacker,Budget,Family,1,08:00-22:00,Thenkasi
Courtallam Jigarthanda Stalls,Foodie / Culture Seeker,Budget,Just Me / Family,1,10:00-22:00,Thenkasi
Local Mess Traditional Food,Foodie / Culture Seeker,Budget,Family,1,11:00-22:00,Thenkasi
Manimuthar Falls Trekking,Adventure Seeker / Nature Lover,Budget,Couple / Family,4,07:00-16:00,Thenkasi
Papanasam Forest Trekking,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,5,06:00-16:00,Thenkasi
Courtallam Nature Photography,Nature Lover / Culture Seeker,Budget,Just Me / Couple,4,06:00-18:00,Thenkasi
Tenkasi Railway Station Heritage,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,1,06:00-22:00,Thenkasi
Courtallam Film Shooting Locations Tour,Culture Seeker / Nature Lover,Budget,Couple / Family,4,08:00-17:00,Thenkasi
Brihadeeswarar Temple (Big Temple),Spiritual Traveler / Culture Seeker,Budget,Family,4,06:00-20:30,Thanjavur
Gangaikonda Cholapuram Temple,Spiritual Traveler / Culture Seeker,Budget,Family,3,"06:00-12:00, 16:00-20:00",Thanjavur
Airavatesvara Temple Darasuram,Spiritual Traveler / Culture Seeker,Budget,Family,3,"06:00-12:00, 16:00-20:00",Thanjavur
Punnainallur Mariamman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thanjavur
Thanjai Mamani Koil,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thanjavur
Swamimalai Murugan Temple,Spiritual Traveler / Culture Seeker,Budget,Family,3,"05:30-12:30, 16:00-21:00",Thanjavur
Thiruvaiyaru Panchanatheeswarar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,3,"06:00-12:00, 16:00-20:00",Thanjavur
Kumbakonam Temples Circuit,Spiritual Traveler / Culture Seeker,Mid-range,Family,6,06:00-20:00,Thanjavur
Thirubuvanam Kampaheswarar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Thanjavur
Nageswaraswamy Temple Kumbakonam,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Thanjavur
Thanjavur Maratha Palace,Culture Seeker / Budget Backpacker,Budget,Couple / Family,3,09:00-18:00,Thanjavur
Saraswathi Mahal Library,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,"10:00-13:00, 14:00-17:45",Thanjavur
Sangeetha Mahal,Culture Seeker / Budget Backpacker,Budget,Couple / Family,1,09:00-18:00,Thanjavur
Durbar Hall (Palace Complex),Culture Seeker / Budget Backpacker,Budget,Couple / Family,1,09:00-18:00,Thanjavur
Bell Tower (Palace),Culture Seeker / Adventure Seeker,Budget,Couple / Family,1,09:00-18:00,Thanjavur
Raja Rajan Chola Art Gallery,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-18:00,Thanjavur
Royal Palace Museum,Culture Seeker / Family Planner,Budget,Family,2,09:00-18:00,Thanjavur
District Museum Thanjavur,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:30-17:30,Thanjavur
Tanjore Painting Art Gallery,Culture Seeker / Shopper,Budget,Couple / Family,2,10:00-19:00,Thanjavur
Schwartz Church,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,09:00-17:00,Thanjavur
St. Peter & Paul Church,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-19:00,Thanjavur
Sivaganga Park,Nature Lover / Family Planner,Budget,Family,2,06:00-20:00,Thanjavur
Manora Fort & Garden,Culture Seeker / Nature Lover,Budget,Couple / Family,2,09:00-18:00,Thanjavur
Raja Serfoji Memorial Hall Garden,Nature Lover / Relaxation Lover,Budget,Couple / Family,1,09:00-18:00,Thanjavur
Vijayanagar Fort,Culture Seeker / Adventure Seeker,Budget,Couple / Family,2,08:00-18:00,Thanjavur
Danish Fort Tranquebar,Culture Seeker / Budget Backpacker,Mid-range,Couple / Family,4,09:00-17:00,Thanjavur
Zion Church Tranquebar,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,09:00-17:00,Thanjavur
Grand Anicut Canal Street Market,Shopper / Urban Explorer / Foodie,Budget,Family,2,08:00-21:00,Thanjavur
Tanjore Painting Workshops,Culture Seeker / Shopper / Urban Explorer,Budget,Couple / Family,3,10:00-19:00,Thanjavur
Bronze Casting Centers Swamimalai,Culture Seeker / Shopper,Mid-range,Couple / Family,2,09:00-18:00,Thanjavur
Thanjavur Silk Saree Shops,Shopper / Urban Explorer,Budget,Family,2,10:00-20:00,Thanjavur
Sathars Restaurant,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Thanjavur
Hotel Gnanam,Foodie / Culture Seeker,Budget,Family,1,"11:00-15:00, 19:00-22:00",Thanjavur
Saravana Bhavan Thanjavur,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Thanjavur
A2B Adyar Ananda Bhavan,Foodie / Budget Backpacker,Budget,Family,1,07:00-23:00,Thanjavur
Sri Krishna Sweets,Foodie / Budget Backpacker,Budget,Just Me / Family,1,08:00-22:00,Thanjavur
Vasantha Bhavan Thanjavur,Foodie / Budget Backpacker,Budget,Family,1,07:00-22:00,Thanjavur
Thanjavur Classical Music Festival,Culture Seeker / Spiritual Traveler,Budget,Family,3,Seasonal (Jan),Thanjavur
Traditional Bharatanatyam Performance,Culture Seeker / Family Planner,Mid-range,Couple / Family,2,19:00-21:00,Thanjavur
Tanjore Painting Workshop,Culture Seeker / Family Planner,Mid-range,Couple / Family,3,10:00-17:00,Thanjavur
Grand Anicut (Kallanai Dam),Culture Seeker / Nature Lover,Budget,Couple / Family,2,06:00-18:00,Thanjavur
Cauvery River Banks,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-19:00,Thanjavur
Pichavaram Mangrove Forest,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,4,08:00-17:00,Thanjavur
Point Calimere Wildlife Sanctuary,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,5,06:00-18:00,Thanjavur
Tranquebar Beach,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-19:00,Thanjavur
Rajali Birds Park,Nature Lover / Family Planner,Budget,Family,2,09:00-18:00,Thanjavur
Thanjavur Heritage Walk,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,3,07:00-10:00,Thanjavur
Rice Bowl of Tamil Nadu Tour,Culture Seeker / Nature Lover,Budget,Couple / Family,4,09:00-17:00,Thanjavur
Nandi Statue at Big Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:30,Thanjavur
Temple Corridor Paintings,Culture Seeker / Budget Backpacker,Budget,Couple / Family,1,06:00-20:30,Thanjavur
Vaitheeswaran Koil Temple,Spiritual Traveler / Culture Seeker,Budget,Family,3,"06:00-12:00, 16:00-20:00",Thanjavur
Alangudi Guru Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Thanjavur
Ramaswamy Temple Kumbakonam,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Thanjavur
Uppiliappan Temple,Spiritual Traveler / Culture Seeker,Budget,Family,3,"06:00-12:00, 16:00-20:00",Thanjavur
Thirukandiyur Temple,Spiritual Traveler / Culture Seeker,Budget,Family,3,"06:00-12:00, 16:00-20:00",Thanjavur
Sarangapani Temple Kumbakonam,Spiritual Traveler / Culture Seeker,Budget,Family,3,"06:00-12:00, 16:00-20:00",Thanjavur
Chakrapani Temple Kumbakonam,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Thanjavur
Mahamaham Tank Kumbakonam,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-19:00,Thanjavur
Kasi Viswanathar Temple Kumbakonam,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Thanjavur
Ramalingeswarar Temple Papanasam,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Thanjavur
Thirumangalakudi Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Thanjavur
Thiruvidaimarudur Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,"06:00-12:00, 16:00-20:00",Thanjavur
Arulmigu Ayyan Thiruvalluvar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Thanjavur
Swami Malai Bronze Workshop,Culture Seeker / Shopper,Mid-range,Couple / Family,2,09:00-18:00,Thanjavur
Thanjavur Veena Making Workshop,Culture Seeker / Shopper,Budget,Couple / Family,2,10:00-18:00,Thanjavur
Kumbakonam Coffee Shops,Foodie / Culture Seeker,Budget,Just Me / Family,1,06:00-22:00,Thanjavur
Thirumayam Fort,Culture Seeker / Adventure Seeker,Budget,Couple / Family,3,09:00-18:00,Thanjavur
Rajarajan Mani Mandapam,Culture Seeker / Budget Backpacker,Budget,Couple / Family,1,09:00-18:00,Thanjavur
Tamil University Museum,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,10:00-17:00,Thanjavur
Nayak Durbar Hall Art Museum,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-18:00,Thanjavur
Chola Bronze Collection,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-18:00,Thanjavur
